time_s,iters,rps,mbps,p50_us,p95_us,p99_us,cpu_pct,rss_mb,errors
11687,4511471082,390671,12208.5,41.75,56.5,63.5,357.5,5,0
11697,4515386842,390974,12217.9,41.75,56.5,63.5,362.09,5,0
11707,4519301751,390880,12215,41.75,56.5,63.5,356.474,5,0
11717,4523219956,391218,12225.6,41.75,56.5,63.5,354.134,5,0
11727,4527135722,390940,12216.9,41.75,56.5,63.5,363.027,5,0
11737,4531048216,390681,12208.8,41.75,56.5,63.5,348.362,5,0
11747,4534962385,390831,12213.5,41.75,56.5,63.5,356.942,5,0
11757,4538881513,391262,12226.9,41.75,56.5,63.5,359.282,5,0
11767,4542791181,390342,12198.2,41.75,56.5,63.5,355.694,5,0
11777,4546699110,390204,12193.9,41.75,56.5,63.5,358.658,5,0
11787,4550607306,390202,12193.8,41.75,56.5,63.5,349.454,5,0
11797,4554513336,389999,12187.5,41.75,56.5,63.5,353.666,5,0
11807,4558416746,389705,12178.3,41.75,56.5,63.5,352.106,5,0
11817,4562323131,390057,12189.3,41.75,56.5,63.5,346.802,5,0
11827,4566229629,390026,12188.3,41.75,56.5,63.5,348.206,5,0
11837,4570139266,390372,12199.1,41.75,56.5,63.5,355.694,5,0
11847,4574054054,390865,12214.5,41.75,56.5,63.5,354.134,5,0
11857,4577967323,390699,12209.3,41.75,56.5,63.5,356.006,5,0
11867,4581885647,391233,12226,41.75,56.5,63.5,347.738,5,0
11877,4585802680,391099,12221.8,41.75,56.5,63.5,360.998,5,0
11887,4589720177,391138,12223.1,41.75,56.5,63.5,366.927,5,0
11897,4593640226,391367,12230.2,41.75,56.5,63.5,346.022,5,0
11907,4597557536,391137,12223,41.75,56.5,63.5,352.418,5,0
11917,4601475516,391171,12224.1,41.75,56.5,63.5,355.07,5,0
11927,4605392458,391116,12222.4,41.75,56.5,63.5,353.354,5,0
11937,4609309294,391110,12222.2,41.75,56.5,63.5,356.162,5,0
11947,4613226047,391023,12219.5,41.75,56.5,63.5,350.546,5,0
11957,4617142090,390963,12217.6,41.75,56.5,63.5,363.807,5,0
11967,4621060751,391265,12227,41.75,56.5,63.5,356.006,5,0
11977,4624972505,390555,12204.8,41.75,56.5,63.5,355.694,5,0
11987,4628884939,390634,12207.3,41.75,56.5,63.5,358.658,5,0
11997,4632802195,391144,12223.2,41.75,56.5,63.5,360.374,5,0
12007,4636714606,390678,12208.7,41.75,56.5,63.5,358.19,5,0
12017,4640624689,390952,12217.2,41.75,56.5,63.5,362.656,5,0
12027,4644541346,391063,12220.7,41.75,56.5,63.5,365.367,5,0
12037,4648455068,390782,12211.9,41.75,56.5,63.5,363.027,5,0
12047,4652372869,391177,12224.3,41.75,56.5,63.5,357.41,5,0
12057,4656288254,390893,12215.4,41.75,56.5,63.5,365.523,5,0
12067,4660205772,391145,12223.3,41.75,56.5,63.5,356.786,5,0
12077,4664121440,390957,12217.4,41.75,56.5,63.5,359.594,5,0
12087,4668039720,391202,12225.1,41.75,56.5,63.5,366.303,5,0
12097,4671959062,391309,12228.4,41.75,56.5,63.5,364.743,5,0
12107,4675878301,391336,12229.3,41.75,56.5,63.5,373.479,5,0
12118,4679797870,391400,12231.3,41.75,56.5,63.5,351.638,5,0
12128,4683715750,391133,12222.9,41.75,56.5,63.5,356.942,5,0
12138,4687631992,390995,12218.6,41.75,56.5,63.5,362.871,5,0
12148,4691547158,390915,12216.1,41.75,56.5,63.5,362.246,5,0
12158,4695459752,390640,12207.5,41.75,56.5,63.5,359.438,5,0
12168,4699371339,390559,12205,41.75,56.5,63.5,355.694,5,0
12178,4703285951,390843,12213.9,41.75,56.5,63.5,356.63,5,0
12188,4707197826,390602,12206.3,41.75,56.5,63.5,362.402,5,0
12198,4711113317,390917,12216.2,41.75,56.5,63.5,361.622,5,0
12208,4715026854,390751,12211,41.75,56.5,63.5,361.622,5,0
12218,4718937967,390484,12202.6,41.75,56.5,63.5,359.282,5,0
12228,4722851923,390805,12212.6,41.75,56.5,63.5,365.211,5,0
12238,4726768922,391072,12221,41.75,56.5,63.5,366.615,5,0
12248,4730681933,390683,12208.9,41.75,56.5,63.5,358.19,5,0
12258,4734589523,390174,12192.9,41.75,56.5,63.5,362.246,5,0
12268,4738501456,390569,12205.3,41.75,56.5,63.5,362.246,5,0
12278,4742410311,390275,12196.1,41.75,56.5,63.5,369.111,5,0
12288,4746324508,390804,12212.6,41.75,56.5,63.5,356.318,5,0
12298,4750234556,390390,12199.7,41.75,56.5,63.5,372.699,5,0
12308,4754145716,390516,12203.6,41.75,56.5,63.5,348.05,5,0
12318,4758056456,390455,12201.7,41.75,56.5,63.5,357.878,5,0
12328,4761963670,390090,12190.3,41.75,56.5,63.5,357.098,5,0
12338,4765873039,390365,12198.9,41.75,56.5,63.5,363.027,5,0
12348,4769784061,390477,12202.4,41.75,56.5,63.5,356.63,5,0
12358,4773694122,390397,12199.9,41.75,56.5,63.5,363.807,5,0
12368,4777609199,390890,12215.3,41.75,56.5,63.5,359.438,5,0
12378,4781522960,390773,12211.7,41.75,56.5,63.5,373.947,5,0
12388,4785434110,390528,12204,41.75,56.5,63.5,358.034,5,0
12398,4789339820,389961,12186.3,41.75,56.5,63.5,356.318,5,0
12408,4793247996,390198,12193.7,41.75,56.5,63.5,366.303,5,0
12418,4797153639,389941,12185.7,41.75,56.5,63.5,355.538,5,0
12428,4801058635,389891,12184.1,41.75,56.5,63.5,353.354,5,0
12438,4804965002,390018,12188.1,41.75,56.5,63.5,361.31,5,0
12448,4808873798,390295,12196.7,41.75,56.5,63.5,360.218,5,0
12458,4812789098,390909,12215.9,41.75,56.5,63.5,357.254,5,0
12468,4816704172,390890,12215.3,41.75,56.5,63.5,363.183,5,0
12478,4820624059,391388,12230.9,41.75,56.5,63.5,362.402,5,0
12488,4824532034,390165,12192.7,41.65,56.5,63.5,365.211,5,0
12498,4828447788,390964,12217.6,41.65,56.5,63.5,365.367,5,0
12508,4832362280,390872,12214.7,41.65,56.5,63.5,352.262,5,0
12518,4836277481,390936,12216.8,41.65,56.5,63.5,370.983,5,0
12528,4840198235,391411,12231.6,41.65,56.5,63.5,353.354,5,0
12538,4844114469,391010,12219.1,41.65,56.5,63.5,367.083,5,0
12548,4848028359,390782,12211.9,41.65,56.5,63.5,361.934,5,0
12558,4851944721,391020,12219.4,41.65,56.5,63.5,355.07,5,0
12568,4855855193,390459,12201.9,41.65,56.5,63.5,359.282,5,0
12578,4859764033,390265,12195.8,41.65,56.5,63.5,364.119,5,0
12588,4863671069,390142,12191.9,41.65,56.5,63.5,362.715,5,0
12598,4867585281,390777,12211.8,41.65,56.5,63.5,360.062,5,0
12608,4871502929,391138,12223.1,41.65,56.5,63.5,366.303,5,0
12618,4875414018,390499,12203.1,41.65,56.5,63.5,366.615,5,0
12628,4879324689,390474,12202.3,41.65,56.5,63.5,365.211,5,0
12638,4883239046,390820,12213.1,41.65,56.5,63.5,362.559,5,0
12648,4887151494,390635,12207.4,41.65,56.5,63.5,366.303,5,0
12658,4891062534,390475,12202.3,41.65,56.5,63.5,349.922,5,0
12668,4894977064,390864,12214.5,41.65,56.5,63.5,351.95,5,0
12678,4898891740,390832,12213.5,41.65,56.5,63.5,372.699,5,0
12688,4902799813,390211,12194.1,41.65,56.5,63.5,362.402,5,0
12698,4906710269,390427,12200.9,41.65,56.5,63.5,368.643,5,0
12708,4910625181,390902,12215.7,41.65,56.5,63.5,363.495,5,0
12718,4914540510,390906,12215.8,41.65,56.5,63.5,348.986,5,0
12728,4918453438,390700,12209.4,41.65,56.5,63.5,373.479,5,0
12738,4922366748,390709,12209.7,41.65,56.5,63.5,361.622,5,0
12748,4926276437,390375,12199.2,41.65,56.5,63.5,362.871,5,0
12759,4930187689,390536,12204.3,41.65,56.5,63.5,361.154,5,0
12769,4934096000,390771,12211.6,41.65,56.5,63.5,351.094,5,0
12779,4938009681,390775,12211.7,41.65,56.5,63.5,365.679,5,0
12789,4941930241,391462,12233.2,41.65,56.5,63.5,363.807,5,0
12799,4945855856,391931,12247.9,41.65,56.5,63.5,363.807,5,0
12809,4949775984,391396,12231.1,41.65,56.5,63.5,360.062,5,0
12819,4953703292,392116,12253.6,41.65,56.5,63.5,354.758,5,0
12829,4957631300,392184,12255.7,41.65,56.5,63.5,355.85,5,0
12839,4961560224,392299,12259.4,41.65,56.5,63.5,348.986,5,0
12849,4965486335,391976,12249.3,41.65,56.5,63.5,346.646,5,0
12859,4969417613,392522,12266.3,41.65,56.5,62.5,352.418,5,0
12869,4973349708,392597,12268.6,41.65,56.5,62.5,344.15,5,0
12879,4977271530,391560,12236.3,41.65,56.5,62.5,364.899,5,0
12889,4981208376,392484,12265.1,41.65,56.5,62.5,366.044,5,0
12899,4985142104,392769,12274,41.65,56.5,62.5,359.906,5,0
12909,4989071674,392312,12259.7,41.65,56.5,62.5,366.303,5,0
12919,4992999837,392208,12256.5,41.65,56.5,62.5,368.643,5,0
12929,4996922973,391726,12241.4,41.65,56.5,62.5,372.543,5,0
12939,5000846432,391725,12241.4,41.65,56.5,62.5,369.267,5,0
12949,5004770781,391800,12243.7,41.65,56.5,62.5,369.891,5,0
12959,5008695472,391883,12246.3,41.65,56.5,62.5,368.799,5,0
12969,5012616930,391513,12234.8,41.65,56.5,62.5,360.842,5,0
12979,5016539869,391695,12240.5,41.65,56.5,62.5,362.09,5,0
12989,5020457158,391122,12222.6,41.65,56.5,62.5,369.891,5,0
12999,5024377693,391451,12232.8,41.65,56.5,62.5,370.827,5,0
13009,5028297451,391355,12229.8,41.65,56.5,62.5,366.615,5,0
13019,5032216019,391243,12226.4,41.65,56.5,62.5,359.438,5,0
13029,5036131004,390886,12215.2,41.65,56.5,62.5,357.098,5,0
13039,5040047232,391025,12219.5,41.65,56.5,62.5,363.807,5,0
13049,5043964072,391050,12220.3,41.65,56.5,62.5,355.694,5,0
13059,5047884321,391414,12231.7,41.65,56.5,62.5,359.906,5,0
13069,5051805335,391486,12234,41.65,56.5,62.5,373.479,5,0
13079,5055727016,391564,12236.4,41.65,56.5,62.5,370.983,5,0
13089,5059645091,391197,12224.9,41.65,56.5,62.5,361.778,5,0
13099,5063562877,391190,12224.7,41.65,56.5,62.5,367.863,5,0
13109,5067485230,391598,12237.4,41.65,56.5,62.5,363.963,5,0
13119,5071407892,391662,12239.4,41.65,56.5,62.5,365.055,5,0
13129,5075326001,391188,12224.6,41.65,56.5,62.5,357.878,5,0
13139,5079243816,391178,12224.3,41.65,56.5,62.5,364.275,5,0
13149,5083166492,391646,12238.9,41.65,56.5,62.5,359.594,5,0
13159,5087090442,391812,12244.1,41.65,56.5,62.5,356.63,5,0
13169,5091012300,391567,12236.5,41.65,56.5,62.5,361.778,5,0
13179,5094926172,390781,12211.9,41.65,56.5,62.5,360.998,5,0
13189,5098845599,391326,12228.9,41.65,56.5,62.5,367.863,5,0
13199,5102766341,391449,12232.8,41.65,56.5,62.5,353.042,5,0
13209,5106679620,390709,12209.7,41.65,56.5,62.5,360.218,5,0
13219,5110598158,391270,12227.2,41.65,56.5,62.5,359.438,5,0
13229,5114511789,391114,12222.3,41.65,56.5,62.5,364.375,5,0
13239,5118428314,391266,12227.1,41.65,56.5,62.5,356.63,5,0
13249,5122346699,391224,12225.7,41.65,56.5,62.5,362.871,5,0
13259,5126261750,390953,12217.3,41.65,56.5,62.5,357.098,5,0
13269,5130184289,391618,12238.1,41.65,56.5,62.5,370.515,5,0
13279,5134105267,391477,12233.6,41.65,56.5,62.5,363.027,5,0
13289,5138020945,390946,12217.1,41.65,56.5,62.5,363.963,5,0
13299,5141946477,391950,12248.4,41.65,56.5,62.5,357.722,5,0
13309,5145866986,391442,12232.6,41.65,56.5,62.5,359.75,5,0
13319,5149792498,391921,12247.5,41.65,56.5,62.5,357.098,5,0
13329,5153713622,391539,12235.6,41.65,56.5,62.5,363.495,5,0
13339,5157639136,391907,12247.1,41.65,56.5,62.5,361.154,5,0
13349,5161560604,391549,12235.9,41.65,56.5,62.5,363.183,5,0
13359,5165476792,390975,12218,41.65,56.5,62.5,358.658,5,0
13369,5169389643,390670,12208.4,41.65,56.5,62.5,356.162,5,0
13379,5173304023,390846,12213.9,41.65,56.5,62.5,366.615,5,0
13389,5177216437,390625,12207,41.65,56.5,62.5,368.643,5,0
13399,5181130269,390790,12212.2,41.65,56.5,62.5,355.382,5,0
13410,5185045716,390910,12215.9,41.65,56.5,62.5,363.495,5,0
13420,5188956935,390513,12203.5,41.65,56.5,62.5,351.638,5,0
13430,5192868435,390527,12204,41.65,56.5,62.5,368.955,5,0
13440,5196778212,390389,12199.7,41.65,56.5,62.5,353.978,5,0
13450,5200687773,390365,12198.9,41.65,56.5,62.5,372.231,5,0
13460,5204596045,390222,12194.4,41.65,56.5,62.5,364.431,5,0
13470,5208510005,390780,12211.9,41.65,56.5,62.5,365.523,5,0
13480,5212420386,390426,12200.8,41.65,56.5,62.5,360.218,5,0
13490,5216331020,390453,12201.7,41.65,56.5,62.5,360.374,5,0
13500,5220244481,390733,12210.4,41.65,56.5,62.5,361.466,5,0
13510,5224154867,390420,12200.6,41.65,56.5,62.5,362.871,5,0
13520,5228073589,391248,12226.5,41.65,56.5,62.5,357.254,5,0
13530,5231982974,390359,12198.7,41.65,56.5,62.5,364.275,5,0
13540,5235900282,391105,12222,41.65,56.5,62.5,368.019,5,0
13550,5239813989,390760,12211.3,41.65,56.5,62.5,355.538,5,0
13560,5243731101,391117,12222.4,41.65,56.5,62.5,355.382,5,0
13570,5247649779,391221,12225.7,41.65,56.5,62.5,359.906,5,0
13580,5251564999,390940,12216.9,41.65,56.5,62.5,364.587,5,0
13590,5255477631,390621,12206.9,41.65,56.5,62.5,367.395,5,0
13600,5259386134,390267,12195.8,41.65,56.5,62.5,368.331,5,0
13610,5263299681,390729,12210.3,41.65,56.5,62.5,355.382,5,0
13620,5267210175,390430,12200.9,41.65,56.5,62.5,355.694,5,0
13630,5271119465,390357,12198.7,41.65,56.5,62.5,365.835,5,0
13640,5275033947,390809,12212.8,41.65,56.5,62.5,360.842,5,0
13650,5278942049,390214,12194.2,41.65,56.5,62.5,360.998,5,0
13660,5282857811,390955,12217.4,41.65,56.5,62.5,355.226,5,0
13670,5286777471,391371,12230.4,41.65,56.5,62.5,368.175,5,0
13680,5290692240,390851,12214.1,41.65,56.5,62.5,363.339,5,0
13690,5294613348,391512,12234.7,41.65,56.5,62.5,358.658,5,0
13700,5298535027,391542,12235.7,41.65,56.5,62.5,361.31,5,0
13710,5302457081,391581,12236.9,41.65,56.5,62.5,353.666,5,0
13720,5306377549,391451,12232.8,41.65,56.5,62.5,362.09,5,0
13730,5310294091,391036,12219.9,41.65,56.5,62.5,358.97,5,0
13740,5314208609,390860,12214.4,41.65,56.5,62.5,361.154,5,0
13750,5318129483,391474,12233.5,41.65,56.5,62.5,368.643,5,0
13760,5322045384,390976,12218,41.65,56.5,62.5,366.615,5,0
13770,5325966407,391537,12235.5,41.65,56.5,62.5,374.259,5,0
13780,5329872101,390513,12203.5,41.65,56.5,62.5,365.625,5,0
13790,5333789094,391075,12221.1,41.65,56.5,62.5,378.159,5,0
13800,5337706036,391086,12221.4,41.65,56.5,62.5,354.914,5,0
13810,5341624601,391303,12228.2,41.65,56.5,62.5,360.062,5,0
13820,5345539431,390822,12213.2,41.65,56.5,62.5,369.579,5,0
13830,5349454365,390897,12215.5,41.65,56.5,62.5,361.778,5,0
13840,5353379394,391876,12246.1,41.65,56.5,62.5,362.402,5,0
13850,5357296650,391132,12222.9,41.65,56.5,62.5,367.239,5,0
13860,5361217340,391484,12233.9,41.65,56.5,62.5,363.183,5,0
13870,5365135019,391124,12222.6,41.65,56.5,62.5,372.075,5,0
13880,5369053095,391201,12225,41.65,56.5,62.5,356.786,5,0
13890,5372970512,391122,12222.6,41.65,56.5,62.5,367.239,5,0
13900,5376887481,391074,12221.1,41.65,56.5,62.5,364.275,5,0
13910,5380807298,391365,12230.2,41.65,56.5,62.5,369.111,5,0
13920,5384727969,391478,12233.7,41.65,56.5,62.5,361.154,5,0
13930,5388645477,391139,12223.1,41.65,56.5,62.5,362.715,5,0
13940,5392563608,391212,12225.4,41.65,56.5,62.5,371.763,5,0
13950,5396478763,390901,12215.7,41.65,56.5,62.5,359.594,5,0
13960,5400401029,391600,12237.5,41.65,56.5,62.5,362.715,5,0
13970,5404321405,391413,12231.7,41.65,56.5,62.5,357.566,5,0
13980,5408245744,391851,12245.4,41.65,56.5,62.5,363.495,5,0
13990,5412163702,391163,12223.9,41.65,56.5,62.5,368.487,5,0
14000,5416082841,391326,12228.9,41.65,56.5,62.5,365.055,5,0
14010,5420000850,391166,12223.9,41.65,56.5,62.5,385.023,5,0
14020,5423923136,391610,12237.8,41.65,56.5,62.5,362.559,5,0
14030,5427842600,391363,12230.1,41.65,56.5,62.5,363.027,5,0
14040,5431762760,391379,12230.6,41.65,56.5,62.5,353.51,5,0
14050,5435672965,390416,12200.5,41.65,56.5,62.5,358.814,5,0
14061,5439583981,390494,12202.9,41.65,56.5,62.5,364.275,5,0
14071,5443501291,391142,12223.2,41.65,56.5,62.5,362.402,5,0
14081,5447418683,391102,12221.9,41.65,56.5,62.5,365.211,5,0
14091,5451332962,390837,12213.7,41.65,56.5,62.5,357.878,5,0
14101,5455244411,390509,12203.4,41.65,56.5,62.5,366.927,5,0
14111,5459155678,390520,12203.7,41.65,56.5,62.5,354.446,5,0
14121,5463068410,390662,12208.2,41.65,56.5,62.5,352.574,5,0
14131,5466980337,390581,12205.7,41.65,56.5,62.5,364.587,5,0
14141,5470894551,390803,12212.6,41.65,56.5,62.5,356.786,5,0
14151,5474813085,391260,12226.9,41.65,56.5,62.5,353.822,5,0
14161,5478727719,390856,12214.2,41.65,56.5,62.5,352.106,5,0
14171,5482643237,390943,12217,41.65,56.5,62.5,352.574,5,0
14181,5486554476,390520,12203.8,41.65,56.5,62.5,358.814,5,0
14191,5490470119,390981,12218.1,41.65,56.5,62.5,363.495,5,0
14201,5494383919,390739,12210.6,41.65,56.5,62.5,359.126,5,0
14211,5498300254,390999,12218.7,41.65,56.5,62.5,363.963,5,0
14221,5502215909,390976,12218,41.65,56.5,62.5,363.027,5,0
14231,5506123573,390135,12191.7,41.65,56.5,62.5,360.998,5,0
14241,5510032875,390337,12198,41.65,56.5,62.5,355.694,5,0
14251,5513947574,390862,12214.4,41.65,56.5,62.5,363.339,5,0
14261,5517863147,390935,12216.7,41.65,56.5,62.5,367.083,5,0
14271,5521781006,391194,12224.8,41.65,56.5,62.5,367.863,5,0
14281,5525694484,390709,12209.7,41.65,56.5,62.5,371.919,5,0
14291,5529611668,391120,12222.5,41.65,56.5,62.5,361.31,5,0
14301,5533524421,390665,12208.3,41.65,56.5,62.5,368.175,5,0
14311,5537445801,391519,12235,41.65,56.5,62.5,362.715,5,0
14321,5541365350,391367,12230.2,41.65,56.5,62.5,366.771,5,0
14331,5545284186,391267,12227.1,41.65,56.5,62.5,356.162,5,0
14341,5549202882,391233,12226,41.65,56.5,62.5,354.914,5,0
14351,5553116765,390798,12212.4,41.65,56.5,62.5,360.062,5,0
14361,5557030922,390789,12212.2,41.65,56.5,62.5,365.835,5,0
14371,5560943775,390691,12209.1,41.65,56.5,62.5,352.418,5,0
14381,5564856613,390689,12209,41.65,56.5,62.5,362.09,5,0
14391,5568773414,391068,12220.9,41.65,56.5,62.5,359.75,5,0
14401,5572687860,390845,12213.9,41.65,56.5,62.5,359.126,5,0
14411,5576602651,390836,12213.6,41.65,56.5,62.5,357.722,5,0
14421,5580517009,390910,12215.9,41.65,56.5,62.5,357.566,5,0
14431,5584422917,390496,12203,41.65,56.5,62.5,360.312,5,0
14441,5588339855,391074,12221.1,41.65,56.5,62.5,359.126,5,0
14451,5592254598,390880,12215,41.65,56.5,62.5,362.402,5,0
14461,5596171115,391058,12220.6,41.65,56.5,62.5,359.126,5,0
14471,5600087563,391027,12219.6,41.65,56.5,62.5,360.374,5,0
14481,5604009684,391592,12237.3,41.65,56.5,62.5,366.771,5,0
14491,5607929906,391463,12233.2,41.65,56.5,62.5,365.523,5,0
14501,5611850274,391382,12230.7,41.65,56.5,62.5,365.835,5,0
14511,5615766279,391001,12218.8,41.65,56.5,62.5,362.402,5,0
14521,5619683835,391120,12222.5,41.65,56.5,62.5,370.983,5,0
14531,5623593854,390391,12199.7,41.65,56.5,62.5,358.814,5,0
14541,5627511147,391115,12222.4,41.65,56.5,62.5,359.75,5,0
14551,5631428576,391154,12223.6,41.65,56.5,62.5,372.387,5,0
14561,5635347529,390673,12208.5,41.65,56.5,62.5,358.567,5,0
14571,5639256581,390279,12196.2,41.65,56.5,62.5,354.134,5,0
14581,5643170855,390832,12213.5,41.65,56.5,62.5,369.111,5,0
14591,5647087910,391094,12221.7,41.65,56.5,62.5,355.226,5,0
14601,5651005681,391164,12223.9,41.65,56.5,62.5,365.211,5,0
14611,5654918647,390685,12208.9,41.65,56.5,62.5,363.807,5,0
14621,5658833296,390867,12214.6,41.65,56.5,62.5,364.275,5,0
14631,5662746707,390703,12209.5,41.65,56.5,62.5,360.842,5,0
14641,5666661647,390882,12215.1,41.65,56.5,62.5,353.822,5,0
14651,5670575767,390832,12213.5,41.65,56.5,62.5,370.047,5,0
14661,5674490740,390879,12215,41.65,55.5,62.5,369.891,5,0
14671,5678398227,390686,12209,41.65,55.5,62.5,359.375,5,0
14681,5682317261,391385,12230.8,41.65,55.5,62.5,354.758,5,0
14691,5686235284,391163,12223.8,41.65,55.5,62.5,356.474,5,0
14701,5690154853,391409,12231.5,41.65,55.5,62.5,359.594,5,0
14711,5694068713,391331,12229.1,41.65,55.5,62.5,353.906,5,0
14722,5697988544,391358,12230,41.65,55.5,62.5,365.211,5,0
14732,5701901396,390683,12208.9,41.65,55.5,62.5,357.878,5,0
14742,5705822937,391510,12234.7,41.65,55.5,62.5,353.666,5,0
14752,5709746487,391756,12242.4,41.65,55.5,62.5,358.658,5,0
14762,5713667846,391524,12235.1,41.65,55.5,62.5,365.679,5,0
14772,5717593798,391969,12249,41.65,55.5,62.5,363.027,5,0
14782,5721513056,391337,12229.3,41.65,55.5,62.5,353.666,5,0
14792,5725430973,391169,12224,41.65,55.5,62.5,361.934,5,0
14802,5729347875,391067,12220.8,41.65,55.5,62.5,358.346,5,0
14812,5733264746,391079,12221.2,41.65,55.5,62.5,361.466,5,0
14822,5737178008,390744,12210.8,41.65,55.5,62.5,362.402,5,0
14832,5741098211,391382,12230.7,41.65,55.5,62.5,360.53,5,0
14842,5745023493,391910,12247.2,41.65,55.5,62.5,362.559,5,0
14852,5748950226,392074,12252.3,41.65,55.5,62.5,360.062,5,0
14862,5752875248,391911,12247.2,41.65,55.5,62.5,358.034,5,0
14872,5756797148,391559,12236.2,41.65,55.5,62.5,360.842,5,0
14882,5760722814,391960,12248.8,41.65,55.5,62.5,354.446,5,0
14892,5764653544,391853,12245.4,41.65,55.5,62.5,366.199,5,0
14902,5768582579,392265,12258.3,41.65,55.5,62.5,359.906,5,0
14912,5772504692,391624,12238.3,41.65,55.5,62.5,348.518,5,0
14922,5776428790,391772,12242.9,41.65,55.5,62.5,365.679,5,0
14932,5780354052,391924,12247.6,41.65,55.5,62.5,354.602,5,0
14942,5784274474,391472,12233.5,41.65,55.5,62.5,360.53,5,0
14952,5788190875,391004,12218.9,41.65,55.5,62.5,358.034,5,0
14962,5792102059,390481,12202.5,41.65,55.5,62.5,364.119,5,0
14972,5796008959,390142,12191.9,41.65,55.5,62.5,357.098,5,0
14982,5799923592,390818,12213.1,41.65,55.5,62.5,348.518,5,0
14992,5803839023,390945,12217,41.65,55.5,62.5,355.226,5,0
15002,5807753340,390800,12212.5,41.65,55.5,62.5,361.934,5,0
15012,5811671479,391201,12225,41.65,55.5,62.5,364.275,5,0
15022,5815586488,390905,12215.8,41.65,55.5,62.5,354.134,5,0
15032,5819508423,391587,12237.1,41.65,55.5,62.5,359.126,5,0
15042,5823433835,391912,12247.3,41.65,55.5,62.5,357.41,5,0
15052,5827356231,391642,12238.8,41.65,55.5,62.5,363.651,5,0
15062,5831286878,391837,12244.9,41.65,55.5,62.5,358.255,5,0
15072,5835215116,392217,12256.8,41.65,55.5,62.5,351.482,5,0
15082,5839139023,391767,12242.7,41.65,55.5,62.5,359.126,5,0
15092,5843065219,391997,12249.9,41.65,55.5,62.5,355.382,5,0
15102,5846987285,391606,12237.7,41.65,55.5,62.5,344.93,5,0
15112,5850919516,391996,12249.9,41.65,55.5,62.5,361.526,5,0
15122,5854842002,391636,12238.6,41.65,55.5,62.5,361.154,5,0
15132,5858762743,391470,12233.4,41.65,55.5,62.5,364.275,5,0
15142,5862686042,391692,12240.4,41.65,55.5,62.5,350.078,5,0
15152,5866608360,391625,12238.3,41.65,55.5,62.5,346.178,5,0
15162,5870531865,391749,12242.2,41.65,55.5,62.5,358.034,5,0
15172,5874457552,391973,12249.1,41.65,55.5,62.5,358.658,5,0
15182,5878383274,391951,12248.5,41.65,55.5,62.5,355.538,5,0
15192,5882311419,392184,12255.8,41.65,55.5,62.5,358.034,5,0
15202,5886233511,391647,12239,41.65,55.5,62.5,364.275,5,0
15212,5890162971,392306,12259.6,41.65,55.5,62.5,360.53,5,0
15222,5894093407,392431,12263.5,41.65,55.5,62.5,356.162,5,0
15232,5898021190,392158,12254.9,41.65,55.5,62.5,349.61,5,0
15242,5901950176,392297,12259.3,41.65,55.5,62.5,355.382,5,0
15252,5905876444,391984,12249.5,41.65,55.5,62.5,358.814,5,0
15262,5909811058,392860,12276.9,41.65,55.5,62.5,369.735,5,0
15272,5913737847,392066,12252.1,41.65,55.5,62.5,372.543,5,0
15282,5917668104,392425,12263.3,41.65,55.5,62.5,347.738,5,0
15292,5921596171,392167,12255.2,41.65,55.5,62.5,365.211,5,0
15302,5925524413,392214,12256.7,41.65,55.5,62.5,357.254,5,0
15312,5929448028,391744,12242,41.65,55.5,62.5,350.858,5,0
15322,5933375197,392120,12253.8,41.65,55.5,62.5,366.459,5,0
15333,5937298016,391693,12240.4,41.65,55.5,62.5,368.019,5,0
15343,5941217052,391275,12227.3,41.65,55.5,62.5,365.367,5,0
15353,5945139835,391694,12240.4,41.65,55.5,62.5,360.53,5,0
15363,5949062202,391603,12237.6,41.65,55.5,62.5,352.886,5,0
15373,5952985631,391735,12241.7,41.65,55.5,62.5,350.234,5,0
15383,5956907533,391552,12236,41.65,55.5,62.5,354.446,5,0
15393,5960826158,391246,12226.4,41.65,55.5,62.5,354.758,5,0
15403,5964750562,391876,12246.1,41.65,55.5,62.5,363.339,5,0
15413,5968674864,391794,12243.6,41.65,55.5,62.5,361.934,5,0
15423,5972597298,391624,12238.2,41.65,55.5,62.5,360.374,5,0
15433,5976522500,391910,12247.2,41.65,55.5,62.5,369.579,5,0
15443,5980448809,392020,12250.6,41.65,55.5,62.5,363.495,5,0
15453,5984367574,391248,12226.5,41.65,55.5,62.5,351.17,5,0
15463,5988290537,391692,12240.4,41.65,55.5,62.5,351.17,5,0
15473,5992211285,391457,12233,41.65,55.5,62.5,366.303,5,0
15483,5996134030,391660,12239.4,41.65,55.5,62.5,362.871,5,0
15493,6000055135,391521,12235,41.65,55.5,62.5,375.351,5,0
15503,6003980875,391962,12248.8,41.65,55.5,62.5,356.63,5,0
15513,6007905223,391828,12244.6,41.65,55.5,62.5,362.246,5,0
15523,6011827214,391566,12236.4,41.65,55.5,62.5,363.963,5,0
15533,6015754210,392084,12252.6,41.65,55.5,62.5,351.95,5,0
15543,6019675211,391531,12235.3,41.65,55.5,62.5,354.29,5,0
15553,6023597421,391576,12236.8,41.65,55.5,62.5,354.914,5,0
15563,6027520881,391737,12241.8,41.65,55.5,62.5,355.85,5,0
15573,6031442208,391509,12234.7,41.65,55.5,62.5,350.39,5,0
